"","id","pSat_Pa","MW","NumOfAtoms","NumOfC","NumOfO","NumOfN","NumHBondDonors","NumOfConf","NumOfConfUsed","cc","ccco","hydroxyl_alkl","aldehyde","ketone","carboxylic_acid","ester","ether_alicyclic","nitrate","nitro","aromatic_hydroxyl","carbonylperoxynitrate","peroxide","hydroperoxide","carbonylperoxyacid","nitroester","trans_NumOfConf","trans_MW","trans_pSat_Pa"
"10953",54338,0.000758241359,296.996824664,27,7,12,1,3,212,25,0,0,3,0,2,0,0,0,0,0,0,1,1,0,0,0,4.98770499138835,17.2335958135266,-7.1845088074381
"10954",54349,0.00438873798,130.026608672,15,5,4,0,1,16,3,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2.29739670999407,11.4029210587463,-5.42871356930623
"10955",54356,0.0007787301169999,205.022251564,21,6,7,1,1,59,18,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,3.39825217467169,14.3185981005125,-7.1578460201309
"10956",54358,0.00303220587,202.011352532,20,7,7,0,1,25,5,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,2.62652780440377,14.2130697786228,-5.79846491443053
"10957",54359,5.64870614e-08,310.064844648,35,9,10,2,2,411,40,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,6.08348647094071,17.6086582296324,-16.6892542267888
"10958",54360,3.44108662e-09,281.07468106,34,9,9,1,3,714,40,0,0,2,0,2,0,0,0,1,0,0,0,0,1,0,0,7.17975233477926,16.7652820155224,-19.4874785375331
"10959",54367,6.20366899e-07,248.089602852,33,10,7,0,3,683,40,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,7.08477742629821,15.7508603844996,-14.292954761355
"10960",54370,1.15068089e-05,267.022645488,27,7,10,1,2,286,40,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,5.45644535165252,16.3408275643555,-11.3725716195434
"10961",54374,6.0359014e-08,325.0645103,37,10,11,1,3,757,3,0,0,1,0,2,0,0,0,1,0,0,0,0,1,1,0,7.30682597287667,18.0295454823465,-16.6229555385016
"10962",54390,1.37558708e-06,267.022645488,27,7,10,1,2,269,40,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,5.35704980416263,16.3408275643555,-13.4966299506976
"10963",54391,1.09704956e-05,192.027002596,21,6,7,0,2,181,24,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,4.75667602094204,13.8573807985492,-11.4203011069401
"10964",54407,0.0005846304899999,278.98625998,24,7,11,1,2,111,37,0,0,1,0,2,0,1,0,0,1,0,0,0,0,1,1,4.10768274454015,16.7028817866858,-7.44453055132746
"10965",54410,0.00118710043,262.99134536,23,7,10,1,2,101,7,0,0,2,1,2,0,1,0,0,1,0,0,0,0,0,1,3.99297335468528,16.2170079040494,-6.73624155867758
"10966",54429,0.00056372574,250.99134536,22,6,10,1,2,88,22,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,3.83128802013853,15.8427063773839,-7.48094270133277
"10967",54431,0.0949612342,246.99643074,22,7,9,1,1,73,40,0,0,1,1,2,0,1,0,0,1,0,0,0,0,0,1,3.62240377728799,15.7161200918038,-2.3542865317138
"10968",54434,0.058842767,207.00151612,19,5,8,1,2,57,25,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,1,3.36327560104494,14.3875472586539,-2.83288635852181
"10969",54437,0.00104912301,309.992073632,27,7,12,2,2,196,13,0,0,2,1,1,0,1,0,1,1,0,0,0,0,0,1,4.87165832576691,17.6065917664947,-6.85980069238186
"10970",54439,0.0257024603,206.006267152,20,6,8,0,3,109,5,0,0,3,1,1,0,2,0,0,0,0,0,0,0,0,0,4.08533758346558,14.352918419332,-3.66116856014542
"10971",54440,1.05624801e-05,222.001181772,21,6,9,0,4,140,8,0,0,3,0,1,1,2,0,0,0,0,0,0,0,0,0,4.40390975381473,14.8997040833702,-11.4582024493064
"10972",54442,0.0688120461,282.9811746,24,6,12,1,3,180,25,0,0,3,0,1,0,2,0,0,0,0,1,0,0,0,0,4.74877673433805,16.8220443050183,-2.67637646070628
"10973",54445,1.31877804e-05,249.996096392,23,7,10,0,3,334,16,0,0,2,1,2,0,2,0,0,0,0,0,0,1,0,0,5.71641749945637,15.8112648574363,-11.2362198843948
"10974",54450,0.0265408774,218.006267152,21,7,8,0,2,115,27,0,0,2,1,2,0,2,0,0,0,0,0,0,0,0,0,4.15154119881457,14.7650352912548,-3.62906919109175
"10975",54453,5.11533267e-09,236.016831836,24,7,9,0,4,293,27,0,0,3,0,1,1,2,0,0,0,0,0,0,0,0,0,5.49617163058656,15.3628393155692,-19.0910234015345
"10976",54463,0.000925309541,266.98625998,23,6,11,1,2,134,25,0,0,1,0,1,0,2,0,1,0,0,0,0,0,1,0,4.34641748877568,16.3397141951749,-6.98538223751205
"10977",54472,3.72511638e-05,341.981902872,29,7,14,2,2,248,40,0,0,1,0,1,0,2,0,2,0,0,0,0,0,1,0,5.22799910124163,18.4927527121302,-10.1978273706737
"10978",54476,3.83511584e-06,234.001181772,22,7,9,0,3,133,40,1,0,1,0,1,1,2,0,0,0,0,0,0,1,0,0,4.33666117909647,15.2970971681558,-12.4713109176039
"10979",54489,0.000160165654,218.006267152,21,7,8,0,2,66,17,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,3.51449703015775,14.7650352912548,-8.73930194082267
"10980",54491,0.156308114,278.98625998,24,7,11,1,1,47,27,0,0,1,0,2,0,2,0,0,0,0,1,0,0,0,0,3.17416396802466,16.7028817866858,-1.85592612991429
"10981",54496,0.117006717,206.006267152,20,6,8,0,2,49,9,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,3.21409584971604,14.352918419332,-2.14552393557588
"10982",54501,0.0002167834149999,250.99134536,22,6,10,1,2,210,40,0,0,1,1,2,0,1,0,0,1,0,0,0,1,0,0,4.97354198449922,15.8427063773839,-8.43661179040294
"10983",54502,8.65572806e-06,309.992073632,27,7,12,2,2,408,40,0,0,1,1,2,0,1,0,0,2,0,0,0,1,0,0,6.07013079321565,17.6065917664947,-11.6572892527122
"10984",54508,3.48657452e-08,281.001910044,26,7,11,1,3,554,40,0,0,1,0,2,1,1,0,0,1,0,0,0,1,0,0,6.65354240969403,16.7631115859795,-17.1717610026312
"10985",54512,2.54082206e-10,281.001910044,26,7,11,1,3,542,40,1,0,1,1,1,0,1,0,0,1,0,0,0,2,0,0,6.60997452886553,16.7631115859795,-22.0933632556027
"10986",54518,0.00442916026,150.016437912,16,4,6,0,2,46,11,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,3.1537506243593,12.2481197704791,-5.41954527045548
"10987",54522,0.000370075061,178.011352532,18,5,7,0,2,109,27,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,4.08533758346558,13.3420895114671,-7.90180470533328
"10988",54524,1.47810181e-07,194.006267152,19,5,8,0,3,239,12,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,5.17034318078517,13.9286132530127,-15.7273369471782
"10989",54528,0.000611977788,250.99134536,22,6,10,1,2,212,40,0,0,1,0,2,0,1,0,0,1,0,0,0,1,0,0,4.98770499138835,15.8427063773839,-7.39881457022824
"10990",54544,0.000475105062,357.976817492,30,7,15,2,2,470,40,0,0,1,0,2,0,1,0,1,0,0,1,0,1,0,0,6.33328974693169,18.9202753016969,-7.65197459522913
"10991",54550,1.09629145e-07,253.006995424,24,6,10,1,3,460,35,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,6.29255977159368,15.9061936183362,-16.0261625762505
"10992",54567,2.25894995e-05,192.027002596,21,6,7,0,2,191,40,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,4.83403744495049,13.8573807985492,-10.698025383551
"10993",54568,5.80961439e-08,208.021917216,22,6,8,0,3,393,28,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,6.00230092707236,14.4229649245916,-16.6611665453428
"10994",54596,0.00150847812,190.011352532,19,6,7,0,1,41,20,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,3.04673833489958,13.7844605455564,-6.49665400394499
"10995",54598,5.96366294e-06,249.996096392,23,7,10,0,2,153,18,0,0,1,1,3,0,0,0,0,0,0,0,1,0,1,0,4.52280047642625,15.8112648574363,-12.0298256784201
"10996",54603,0.000138953784,278.98625998,24,7,11,1,2,9,1,0,0,1,1,3,1,0,0,0,1,0,0,1,0,0,0,1.93318204493176,16.7028817866858,-8.88136916932901
"10997",54604,1.11911519e-08,281.001910044,26,7,11,1,3,44,1,0,0,2,1,2,1,0,0,0,1,0,0,1,0,0,0,3.11197287548846,16.7631115859795,-18.3081423797954
"10998",54623,3.35458828e-05,298.97608922,25,6,13,1,3,167,8,0,0,2,0,2,1,0,0,0,0,0,1,1,0,0,0,4.64317381250615,17.290925053912,-10.3025964204079
"10999",54632,4.39325275e-05,194.006267152,19,5,8,0,3,124,22,0,0,2,0,2,1,0,0,0,0,0,0,1,0,0,0,4.24645479813176,13.9286132530127,-10.0328555669173
"11000",54640,7.43064542e-05,225.996096392,21,5,10,0,3,194,20,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,0,4.85669151431107,15.0331665457415,-9.50731274325687
"11001",54644,0.0004596236089999,207.037901628,23,6,7,1,2,128,27,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,4.28709385014517,14.3888116822759,-7.68510264472784
"11002",54648,1.12614354e-08,220.058302724,27,8,7,0,3,528,40,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,6.55828335559061,14.8343622284209,-18.301881744562
"11003",54650,4.34086407e-08,311.048860236,34,9,11,1,4,821,2,0,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0,7.48691576863304,17.6365773390417,-16.9526073211867
"11004",54654,5.3366878e-08,368.033938444,37,10,13,2,2,926,40,0,0,1,0,2,1,0,0,1,0,0,1,0,0,0,0,7.76217260898388,19.1842106547025,-16.7460755455947
"11005",54668,1.31790497e-06,354.054673888,38,10,12,2,2,625,40,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,6.89864830730607,18.8163406083117,-13.5394672261526
"11006",54669,3.5074187e-08,234.073952788,30,9,7,0,3,621,40,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,6.88537312478022,15.2994755723195,-17.1658003901289
"11007",54674,3.91866437e-06,267.022645488,27,7,10,1,3,436,34,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,6.19221385504633,16.3408275643555,-12.4497596841596
"11008",54679,2.8916025e-06,267.022645488,27,7,10,1,3,348,27,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,5.78727038271456,16.3408275643555,-12.7536997112474
"11009",54690,0.000114612261,206.006267152,20,6,8,0,2,201,39,0,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,4.90861327116489,14.352918419332,-9.07395576987781
"11010",54691,2.33346454e-07,222.001181772,21,6,9,0,3,320,31,0,0,1,0,2,2,0,0,0,0,0,0,1,0,0,0,5.64345405264185,14.8997040833702,-15.2707415607235
"11011",54693,0.000351041582,282.9811746,24,6,12,1,2,237,38,0,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,5.15732504188339,16.8220443050183,-7.95460587427863
"11012",54708,0.00639171107,194.006267152,19,5,8,0,2,136,24,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,4.36577824598307,13.9286132530127,-5.05275327335456
"11013",54712,2.228,191.0066015,18,5,7,1,1,14,8,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2.20718334665857,13.8205137929094,0.801104322065038
"11014",54719,2.40591326e-05,267.022645488,27,7,10,1,2,304,40,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,5.5572773908246,16.3408275643555,-10.6349958996054
"11015",54720,0.521988308,238.99134536,21,5,10,1,1,100,40,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,3.98107170553497,15.4593449201446,-0.650110089817781
"11016",54722,0.0943087581,343.961167428,27,6,15,2,1,144,38,0,0,1,0,2,0,0,0,0,0,0,2,1,0,0,0,4.44128606984584,18.5461901054637,-2.36118121878788
"11017",54723,0.0605738183,294.9811746,25,7,12,1,1,140,1,0,0,1,1,3,0,0,0,0,0,0,1,1,0,0,0,4.40390975381473,17.1750159999925,-2.80389252051771
"11018",54726,0.133884849,144.042258736,18,6,4,0,1,24,11,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2.59455793396046,12.0017606515044,-2.01077518429281
"11019",54727,0.0001163444909999,233.053551692,27,8,7,1,1,132,40,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,4.32685338439601,15.266091565689,-9.05895501785521
"11020",54730,3.36413771e-07,263.064116376,31,9,8,1,2,317,40,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,5.62752947897306,16.2192514123186,-14.9049239733002
"11021",54732,7.11383765e-09,234.073952788,30,9,7,0,3,589,40,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,6.77695479038734,15.2994755723195,-18.7612239848782
"11022",54735,3.6400045e-06,322.064844648,36,10,10,2,1,326,40,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,0,5.67499234467161,17.9461651794471,-12.5235256400527
"11023",54736,1.98142216e-07,279.059030996,32,9,9,1,2,439,40,0,0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,6.20496528477252,16.705060041676,-15.4342808014528
"11024",54738,1.71442795e-06,204.063388104,26,8,6,0,2,276,40,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,5.39849526287278,14.285075712225,-13.2764310898401
"11025",54748,3.43564443e-06,218.079038168,29,9,6,0,2,299,40,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,5.52969727663693,14.7674993877772,-12.5813060428991
"11026",54750,3.4715949e-10,248.089602852,33,10,7,0,3,494,7,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,6.42862487877387,15.7508603844996,-21.7812368162168
"11027",54758,6.59897879e-08,279.059030996,32,9,9,1,2,461,40,0,0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,6.2966604962744,16.705060041676,-16.5337658356796
"11028",54762,0.00506661906,144.042258736,18,6,4,0,1,46,27,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3.1537506243593,12.0017606515044,-5.28508153589479
"11029",54770,4.19392398e-06,249.996096392,23,7,10,0,2,257,34,0,0,1,1,3,0,0,0,0,0,0,0,1,0,1,0,5.28420839877352,15.8112648574363,-12.381873751543
"11030",54772,0.00536817121,218.006267152,21,7,8,0,1,127,26,0,0,1,2,3,0,0,0,0,0,0,0,1,0,0,0,4.27701837699461,14.7650352912548,-5.22726798526102
"11031",54779,7.26178744e-05,312.044109204,33,8,11,2,2,500,40,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,6.45195012148216,17.6647702844956,-9.53029946257997
"11032",54786,0.0502098227,223.032816248,24,6,8,1,2,113,31,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,4.12974782428552,14.9342832519006,-2.99154460011085
"11033",54789,2.43779895e-06,176.068473484,24,7,5,0,3,226,7,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,5.08431596239244,13.269079601992,-12.924414995441
"11034",54791,1.22565862e-08,208.058302724,26,7,7,0,4,312,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,5.60075245871827,14.4242262435113,-18.2172023954575
"11035",54799,4.66081421e-06,223.032816248,24,6,8,1,3,407,40,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,6.06566362758514,14.9342832519006,-12.2763204019131
"11036",54800,2.57710379e-05,239.027730868,25,6,9,1,3,288,19,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,5.46786453295731,15.4605216880932,-10.5662592585969
"11037",54810,0.000515756035,223.032816248,24,6,8,1,2,177,40,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,4.724893021666,14.9342832519006,-7.56987670467565
"11038",54811,3.71038119e-07,208.021917216,22,6,8,0,3,384,6,0,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,5.96072886136978,14.4229649245916,-14.8069610329863
"11039",54815,9.52832733e-06,192.027002596,21,6,7,0,2,184,16,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,4.7801920679839,13.8573807985492,-11.5612413719674
"11040",54821,2.50504661e-05,312.044109204,33,8,11,2,2,512,40,0,0,1,1,1,0,0,0,2,0,0,0,0,1,0,0,6.49801917084988,17.6647702844956,-10.5946181238201
"11041",54822,0.0001156189379999,280.054279964,31,8,9,2,1,242,40,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,5.1897281583927,16.7348223762309,-9.06521079161506
"11042",54826,0.00133375482,251.064116376,30,8,8,1,2,391,40,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,5.99312073930797,15.845002883433,-6.61975714148418
"11043",54835,1.70169133e-05,268.054279964,30,7,9,2,2,418,40,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,6.1143864554627,16.3723632980703,-10.981302808493
"11044",54837,0.0443333983,298.02845914,30,7,11,2,2,288,38,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,5.46786453295731,17.2635007788108,-3.11601697401603
"11045",54857,1.11018493e-08,220.058302724,27,8,7,0,3,563,38,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,6.68578672297032,14.8343622284209,-18.3161541389014
"11046",54869,5.12151789e-07,283.053945616,32,8,10,1,3,758,40,0,0,1,1,1,0,0,0,1,0,0,0,0,2,0,0,7.30972033886547,16.8242071318681,-14.4846447929527
"11047",54882,0.000133836552,314.02337376,31,7,12,2,2,395,40,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,6.01144846986835,17.7207046631899,-8.91889126372156
"11048",54894,4.67353902e-05,208.021917216,22,6,8,0,2,316,40,0,0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,5.62219785061004,14.4229649245916,-9.97100886016163
"11049",54901,0.0158535584,190.04773804,23,7,6,0,2,50,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,3.23363503288679,13.7857802840463,-4.1443612991244
"11050",54902,0.000488231056,206.04265266,24,7,7,0,3,105,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,4.03977139528784,14.3541858933205,-7.6247217887554
"11051",54911,0.0025412083399999,220.058302724,27,8,7,0,3,317,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,5.62752947897306,14.8343622284209,-5.97511558666326
"11052",54918,0.00776947069,266.0386299,28,7,9,2,1,215,40,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,5.00877517138652,16.3106906628751,-4.85755323918813
"11053",54922,0.000281393493,324.044109204,34,9,11,2,1,182,40,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,4.76454481660781,18.0012252139681,-8.17575653721872
"11054",54927,0.00506187555,314.02337376,31,7,12,2,2,426,40,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,6.14926033516724,17.7207046631899,-5.28601820230564
"11055",54928,4.473,223.032816248,24,6,8,1,1,106,40,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,4.05127533157315,14.9342832519006,1.49805932445071
"11056",54931,0.00036172688,204.063388104,26,8,6,0,2,197,40,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,4.87910166862544,14.285075712225,-7.92462110603623
"11057",54932,0.000151848455,192.063388104,25,7,6,0,3,289,19,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,5.47355331691849,13.8586935929762,-8.7926275410386
"11058",54933,2.3355981e-06,208.058302724,26,7,7,0,3,578,40,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,6.73873458726973,14.4242262435113,-12.9672425540328
"11059",54935,0.0008535025369999,295.053945616,33,9,10,1,2,355,40,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,5.82195046383548,17.1771343831269,-7.066162043268
"11060",54942,0.103198403,158.0579088,21,7,4,0,1,18,10,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2.38002627459644,12.5721083673344,-2.27110190086061
"11061",54943,0.000107736002,174.05282342,22,7,5,0,2,40,10,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,3.02425214533222,13.1929080729004,-9.13582674925264
"11062",54958,0.097738029,263.064116376,31,9,8,1,1,71,32,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,3.59234058326496,16.2192514123186,-2.32546455308932
"11063",54959,0.0002278722329999,279.059030996,32,9,9,1,2,243,40,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,5.19615242270663,16.705060041676,-8.38672546766166
"11064",54960,0.00510204547,186.089208928,27,9,4,0,1,50,19,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,3.23363503288679,13.6414518629067,-5.27811374711093
"11065",54964,1.833,279.059030996,32,9,9,1,2,189,26,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,4.81879600091487,16.705060041676,0.605953968857568
"11066",54972,0.00302411143,208.058302724,26,7,7,0,3,183,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,4.77238340559667,14.4242262435113,-5.80113797279877
"11067",54980,0.424061631,116.047344116,16,5,3,0,1,13,8,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.15865384442158,10.7725272854609,-0.857876478181283
"11068",54981,1.133,193.022251564,20,5,7,1,1,16,9,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2.29739670999407,13.8932448176803,0.124868982045869
"11069",54985,0.00849961437,309.992073632,27,7,12,2,1,97,35,0,0,1,0,2,0,0,0,0,1,0,1,1,0,0,0,3.94485932086216,17.6065917664947,-4.76773448475033
"11070",54988,4.26033698e-06,338.059759268,37,10,11,2,2,114,40,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,4.14067796676575,18.3864014768524,-12.3661622975251
"11071",54995,4.07491216e-07,354.054673888,38,10,12,2,2,207,40,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,4.95211935750031,18.8163406083117,-14.713246460326
"11072",54998,1.28132436e-08,325.0645103,37,10,11,1,3,283,37,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,5.43921130301124,18.0295454823465,-18.1727865446587
"11073",54999,0.000260977948,312.007723696,29,7,12,2,2,170,22,0,0,2,0,1,0,0,0,0,1,0,1,1,0,0,0,4.66804115649394,17.6637403653926,-8.25107464463255
"11074",55002,7.16973049e-06,235.032816248,25,7,8,1,2,377,40,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,5.92792096985719,15.3307800273828,-11.8456424926227
"11075",55007,4.99099831e-09,206.04265266,24,7,7,0,3,294,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,5.50179240079774,14.3541858933205,-19.1156298850685
"11076",55009,0.0002013527749999,267.022645488,27,7,10,1,2,152,11,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,4.51391187791361,16.3408275643555,-8.51045208879059
"11077",55016,0.00139988035,238.99134536,21,5,10,1,2,153,39,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,4.52280047642625,15.4593449201446,-6.57136851029892
"11078",55020,0.00927517326,234.99643074,21,6,9,1,1,46,2,0,0,1,2,2,0,0,0,0,1,0,0,1,0,0,0,3.1537506243593,15.3295932998889,-4.68041399033966
"11079",55024,0.0069035258,313.986988252,27,6,13,2,3,146,4,0,0,3,0,1,0,0,0,0,1,0,1,1,0,0,0,4.45970217328763,17.7196779951556,-4.97572301238031
"11080",55037,0.000979449289,309.992073632,27,7,12,2,2,146,4,0,0,2,1,2,0,0,0,1,1,0,0,1,0,0,0,4.45970217328763,17.6065917664947,-6.92852009425274
"11081",55049,0.0206584301999999,222.99643074,20,5,9,1,2,147,40,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,4.46884406180249,14.9330650149258,-3.8796318007525
"11082",55057,5.54451779e-06,253.006995424,24,6,10,1,3,376,40,0,0,2,0,2,0,1,0,0,1,0,0,0,1,0,0,5.92319940542878,15.9061936183362,-12.1027009039732
"11083",55060,0.000287325644,225.012080804,22,5,9,1,3,249,40,0,0,2,0,1,0,1,0,0,1,0,0,0,1,0,0,5.23431438876961,15.0004026880614,-8.15489433734765
"11084",55066,0.00343185731,238.99134536,21,5,10,1,2,108,29,0,0,1,1,2,0,0,0,0,1,0,0,1,1,0,0,4.07405724145735,15.4593449201446,-5.67465367456107
"11085",55072,0.000313591312,234.99643074,21,6,9,1,2,57,11,1,0,1,0,1,0,2,0,0,1,0,0,0,1,0,0,3.36327560104494,15.3295932998889,-8.06741997395342
"11086",55075,1.99067423e-06,253.006995424,24,6,10,1,3,472,20,1,0,1,0,1,0,1,0,0,1,0,0,0,2,0,0,6.34136278506077,15.9061936183362,-13.1270371675655
"11087",55077,3.4226172e-06,233.017166184,23,7,8,1,2,98,11,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,3.95701614933298,15.2648998091701,-12.5851050363964
"11088",55081,0.716611176,223.991679708,19,4,9,2,1,35,24,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2.90549687924422,14.9663515830679,-0.333221878363515
"11089",55082,0.000261814662,219.00151612,20,6,8,1,2,151,40,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,4.50498225026368,14.7986998118078,-8.24787370147302
"11090",55084,8.48181521e-06,262.99134536,23,7,10,1,2,170,40,0,0,1,0,2,1,1,0,0,1,0,0,0,0,0,1,4.66804115649394,16.2170079040494,-11.6775860732845
"11091",55092,1.12036489e-05,265.006995424,25,7,10,1,2,457,40,0,0,1,1,2,0,1,0,0,1,0,0,0,1,0,0,6.28022003488424,16.2790354574219,-11.3992710380799
"11092",55093,6.12724391e-07,281.001910044,26,7,11,1,3,604,40,0,0,1,0,2,1,1,0,0,1,0,0,0,1,0,0,6.82827622855995,16.7631115859795,-14.3053506089652
"11093",55102,0.000402682431,217.022251564,22,7,7,1,1,77,40,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0,0,3.68084235409393,14.7316751105908,-7.81736231906952
"11094",55104,0.0615712402999999,90.031694052,12,3,3,0,2,6,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1.71176985940971,9.48850325667858,-2.787560395711
"11095",55116,8.97360737e-06,206.006267152,20,6,8,0,2,237,24,0,0,2,2,2,0,0,0,0,0,0,0,1,0,0,0,5.15732504188339,14.352918419332,-11.6212228033177
"11096",55126,0.00142486373,267.022645488,27,7,10,1,3,430,40,0,0,2,0,2,0,0,0,1,0,0,0,0,0,1,0,6.16652556995324,16.3408275643555,-6.55367909790435
"11097",55136,6.22035526e-06,178.04773804,22,6,6,0,3,226,6,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,5.08431596239244,13.3434530028775,-11.9876835370886
"11098",55143,0.000131198044,206.04265266,24,7,7,0,3,151,26,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,4.50498225026368,14.3541858933205,-8.938802590102
"11099",55145,2.19781426e-07,220.058302724,27,8,7,0,3,171,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,4.67626197248062,14.8343622284209,-15.3306323026422
"11100",55147,0.0060587644,298.02845914,30,7,11,2,2,214,9,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,5.00177477527048,17.2635007788108,-5.10624939407964
"11101",55162,6.79469248e-07,267.022645488,27,7,10,1,3,268,3,0,0,3,1,1,0,0,0,1,0,0,0,1,0,0,0,5.35106760937082,16.3408275643555,-14.2019538611858
"11102",55165,0.0102854236,191.0066015,18,5,7,1,2,75,6,0,0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,3.65189581477662,13.8205137929094,-4.57702757053186
