Id,MW,NumOfAtoms,NumOfC,NumOfO,NumOfN,NumHBondDonors,NumOfConf,NumOfConfUsed,parentspecies,C.C..non.aromatic.,C.C.C.O.in.non.aromatic.ring,hydroxyl..alkyl.,aldehyde,ketone,carboxylic.acid,ester,ether..alicyclic.,nitrate,nitro,aromatic.hydroxyl,carbonylperoxynitrate,peroxide,hydroperoxide,carbonylperoxyacid,nitroester,pSat_Pa
93740,316.002638316,29,6,13,2,4,65,4,toluene,0,0,2,0,0,0,0,0,1,1,0,0,1,2,0,0,3.14613998e-05
93744,238.99134536,21,5,10,1,2,49,15,toluene,0,0,1,0,2,0,0,0,1,0,0,0,1,1,0,0,0.0248322441
93758,236.016831836,24,7,9,0,3,23,1,toluene,0,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0,1.33763269e-07
93761,283.017560108,28,7,11,1,3,121,40,toluene,0,0,1,0,1,0,0,0,1,0,0,0,1,2,0,0,8.52722191e-06
93763,226.0324819,25,6,9,0,5,75,28,toluene,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,2.8388117e-09
93764,240.048131964,28,7,9,0,5,122,28,toluene,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,1.89333514e-08
93769,316.002638316,29,6,13,2,5,119,10,toluene,0,0,3,0,0,0,0,0,0,2,0,0,1,2,0,0,3.93022313e-09
93783,224.053217344,27,7,8,0,5,234,3,toluene,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,2.74603293e-09
93784,285.033210172,30,7,11,1,5,486,6,toluene,0,0,3,0,1,0,0,0,1,0,0,0,0,2,0,0,3.13243499e-06
93791,252.011746456,25,7,10,0,4,163,23,toluene,0,0,1,0,1,1,0,0,0,0,0,0,1,2,0,0,6.88082718e-07
93792,312.991739284,28,7,13,1,3,134,36,toluene,0,0,1,0,1,0,0,0,0,0,0,1,1,2,0,0,3.39404415e-05
93799,222.03756728,25,7,8,0,3,94,14,toluene,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,1.40626881e-06
93800,240.048131964,28,7,9,0,5,58,1,toluene,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,2.31787675e-08
93802,303.007389348,29,6,13,1,6,207,7,toluene,0,0,3,0,0,0,0,0,0,1,0,0,1,3,0,0,1.24349716e-10
93806,224.016831836,23,6,9,0,4,57,11,toluene,0,0,2,0,1,0,0,0,0,0,0,0,1,2,0,0,4.81689723e-07
93825,188.032087976,21,7,6,0,3,47,24,toluene,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0.000854496259
93826,204.027002596,22,7,7,0,4,77,5,toluene,1,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1.84336719e-07
93827,220.021917216,23,7,8,0,4,58,16,toluene,1,1,2,0,1,0,0,0,0,0,0,0,0,1,1,0,9.77477883e-05
93830,206.04265266,24,7,7,0,4,199,9,toluene,1,1,2,0,1,0,0,0,0,0,0,0,0,2,0,0,2.98514571e-06
93831,236.016831836,24,7,9,0,4,315,25,toluene,1,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,2.45709332e-09
93834,267.022645488,27,7,10,1,3,260,40,toluene,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,2.87521625e-07
93838,203.990617088,18,6,8,0,2,35,15,toluene,0,0,1,0,3,0,1,0,0,0,0,0,0,1,0,0,3.05768409e-06
93840,238.0324819,26,7,9,0,5,172,1,toluene,0,0,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0.00267580737
93841,254.02739652,27,7,10,0,6,478,16,toluene,0,0,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0018192631899999
93846,254.02739652,27,7,10,0,5,308,6,toluene,0,0,3,0,1,0,1,0,0,0,0,0,0,2,0,0,1.95678219e-10
93853,191.990617088,17,5,8,0,2,36,27,toluene,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0.00255067633
93856,253.006995424,24,6,10,1,2,79,33,toluene,0,0,1,0,2,0,0,0,1,0,0,0,1,1,0,0,0.0194993432
93857,224.016831836,23,6,9,0,3,135,40,toluene,0,0,1,0,2,0,0,0,0,0,0,0,1,2,0,0,0.000531029855
93859,300.007723696,28,6,12,2,2,73,40,toluene,0,0,1,0,1,0,0,0,2,0,0,0,1,1,0,0,0.0052930527
93863,269.001910044,25,6,11,1,3,129,26,toluene,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,5.81546885e-06
93871,194.006267152,19,5,8,0,3,82,39,toluene,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,5.87341691e-05
93891,282.9811746,24,6,12,1,2,107,40,toluene,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0.00301982634
93901,206.006267152,20,6,8,0,2,90,40,toluene,0,0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0.00237314752
93910,224.016831836,23,6,9,0,3,192,15,toluene,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,0,1.5700878e-06
93915,212.016831836,22,5,9,0,4,174,10,toluene,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,6.19977417e-08
93926,257.001910044,24,5,11,1,3,136,11,toluene,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0.00279173385
93928,253.006995424,24,6,10,1,2,153,38,toluene,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0.000388819769
93948,164.032087976,19,5,6,0,2,33,31,toluene,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0.0274068413
93956,224.016831836,23,6,9,0,3,104,40,toluene,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0.000272485043
93957,300.007723696,28,6,12,2,3,142,12,toluene,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0.00106082882
93962,226.0324819,25,6,9,0,4,126,10,toluene,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,8.16230722e-07
93964,239.027730868,25,6,9,1,2,70,34,toluene,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0.0017167935399999
93972,287.012474728,28,6,12,1,3,201,22,toluene,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0.000273166044
93973,195.00151612,18,4,8,1,2,21,16,toluene,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0.032877521
93982,282.9811746,24,6,12,1,3,96,27,toluene,0,0,1,0,2,0,0,0,0,1,0,0,1,1,1,0,1.66925845e-05
93990,180.027002596,20,5,7,0,3,38,9,toluene,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0.00157216227
93993,210.001181772,20,5,9,0,4,133,8,toluene,0,0,2,0,1,1,0,0,0,0,0,0,1,1,0,0,1.30827741e-06
93994,225.996096392,21,5,10,0,4,164,11,toluene,0,0,2,0,1,0,0,0,0,0,0,0,1,1,1,0,0.0011398140599999
94007,257.001910044,24,5,11,1,4,288,7,toluene,0,0,2,1,0,0,0,0,0,1,0,0,1,2,0,0,4.31158622e-05
94011,287.012474728,28,6,12,1,4,159,2,toluene,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0.00148003428
94012,241.006995424,23,5,10,1,4,115,6,toluene,0,0,3,1,0,0,0,0,0,1,0,0,1,1,0,0,9.26857224e-07
94013,255.022645488,26,6,10,1,4,108,4,toluene,0,0,3,0,1,0,0,0,0,1,0,0,1,1,0,0,2.15091381e-05
94020,300.991739284,27,6,13,1,4,490,17,toluene,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0,0,1.1858418e-05
94022,284.996824664,26,6,12,1,4,368,11,toluene,0,0,2,1,0,1,0,0,1,0,0,0,1,1,0,0,1.95716524e-06
94023,300.991739284,27,6,13,1,4,258,8,toluene,0,0,2,1,0,0,0,0,1,0,0,0,1,1,1,0,3.56106846e-07
94024,345.976817492,29,6,15,2,3,273,20,toluene,0,0,2,1,0,0,0,0,1,0,0,1,1,1,0,0,0.000940924683
94025,269.001910044,25,6,11,1,3,195,8,toluene,0,0,2,2,0,0,0,0,1,0,0,0,1,1,0,0,0.000541958445
94027,255.022645488,26,6,10,1,3,126,6,toluene,0,0,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0.0001664356629999
94028,271.017560108,27,6,11,1,4,218,4,toluene,0,0,2,0,0,1,0,0,1,0,0,0,1,1,0,0,3.10064392e-06
94029,287.012474728,28,6,12,1,4,169,38,toluene,0,0,2,0,0,0,0,0,1,0,0,0,1,1,1,0,0.0002757664939999
94031,241.006995424,23,5,10,1,3,107,21,toluene,0,0,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0.000155385914
94038,345.976817492,29,6,15,2,3,291,36,toluene,0,0,2,0,1,0,0,0,1,0,0,1,1,1,0,0,0.000490121737
94041,287.012474728,28,6,12,1,4,458,40,toluene,0,0,2,0,1,0,0,0,1,0,0,0,1,2,0,0,9.38249152e-06
94042,240.011746456,24,6,10,0,4,281,1,toluene,0,0,2,2,0,0,0,0,0,0,0,0,1,2,0,0,2.78469211e-07
94043,287.012474728,28,6,12,1,4,484,19,toluene,0,0,2,1,0,0,0,0,1,0,0,0,1,2,0,0,6.1528235e-08
94046,303.007389348,29,6,13,1,4,466,23,toluene,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0.000472508146
94047,212.016831836,22,5,9,0,4,263,10,toluene,0,0,2,1,0,0,0,0,0,0,0,0,1,2,0,0,3.31813979e-06
94048,228.011746456,23,5,10,0,5,401,4,toluene,0,0,2,0,0,1,0,0,0,0,0,0,1,2,0,0,8.41110078e-09
94060,315.966252808,25,5,14,2,2,84,17,toluene,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0.00938885083
94067,316.002638316,29,6,13,2,3,248,12,toluene,0,0,1,0,0,1,0,0,2,0,0,0,1,1,0,0,1.42200242e-05
94070,300.007723696,28,6,12,2,2,157,40,toluene,0,0,1,0,1,0,0,0,2,0,0,0,1,1,0,0,0.00150594128
94100,257.001910044,24,5,11,1,3,270,40,toluene,0,0,1,1,0,0,0,0,1,0,0,0,1,2,0,0,0.000415296628
94111,228.011746456,23,5,10,0,4,344,39,toluene,0,0,1,1,0,0,0,0,0,0,0,0,1,3,0,0,3.8678669e-07
94114,195.00151612,18,4,8,1,2,36,19,toluene,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0.0287787924
94115,166.011352532,17,4,7,0,3,45,28,toluene,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0.0002847341799999
94119,222.99643074,20,5,9,1,2,49,34,toluene,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.0131942585999999
94123,254.98625998,22,5,11,1,2,87,40,toluene,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0.0781796105
94131,224.016831836,23,6,9,0,3,250,40,toluene,0,0,1,0,2,0,0,0,0,0,0,0,1,2,0,0,2.98180419e-06
94140,284.996824664,26,6,12,1,3,187,15,toluene,0,0,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0.000188818206
94150,257.001910044,24,5,11,1,3,138,40,toluene,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0.0023256834499999
94170,255.022645488,26,6,10,1,3,181,40,toluene,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,6.07440734e-06
94172,271.017560108,27,6,11,1,3,89,10,toluene,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0.000593250534
94179,301.986988252,26,5,13,2,2,169,40,toluene,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0.00623593502
94190,377.966646732,31,6,17,2,3,430,40,toluene,0,0,1,0,0,0,0,0,0,0,0,2,1,2,0,0,2.7142568e-05
94191,224.016831836,23,6,9,0,3,236,36,toluene,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,0,1.6752327e-05
94192,303.007389348,29,6,13,1,4,362,22,toluene,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,0,1.14095537e-06
94196,242.02739652,26,6,10,0,4,230,2,toluene,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1.35972439e-11
94198,196.021917216,21,5,8,0,3,162,40,toluene,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,3.00468015e-05
94201,272.996824664,25,5,12,1,3,223,40,toluene,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0.000126211807
94204,240.011746456,24,6,10,0,4,337,40,toluene,0,0,1,0,1,1,0,0,0,0,0,0,1,2,0,0,5.10580825e-09
94212,234.99643074,21,6,9,1,3,9,2,toluene,1,1,2,0,1,0,0,0,0,1,0,0,1,1,0,0,1.94650706e-05
94213,297.992073632,26,6,12,2,3,35,15,toluene,0,0,2,0,1,0,0,0,1,1,0,0,1,1,0,0,0.000177018891
94215,297.992073632,26,6,12,2,3,35,12,toluene,0,0,2,0,1,0,0,0,1,1,0,0,1,1,0,0,0.00407606425
94220,233.017166184,23,7,8,1,2,3,1,toluene,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,5.85285016e-05
94222,234.99643074,21,6,9,1,2,3,2,toluene,0,0,1,0,2,0,0,0,0,1,0,0,1,1,0,0,0.000784828008
94223,281.997159012,25,6,11,2,3,16,7,toluene,0,0,2,0,1,0,0,0,0,2,0,0,1,1,0,0,0.00036999205
94228,246.99643074,22,7,9,1,2,7,5,toluene,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,5.464681e-06
94231,219.00151612,20,6,8,1,2,7,5,toluene,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.0001772295379999
94236,341.981902872,29,7,14,2,3,32,16,toluene,0,0,3,0,1,0,0,0,1,0,0,1,1,0,0,0,0.0018640422
94240,267.022645488,27,7,10,1,4,32,3,toluene,0,0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,2.48847268e-07
94241,238.0324819,26,7,9,0,5,78,6,toluene,0,0,4,0,1,0,0,0,0,0,0,0,1,1,0,0,3.00496207e-07
94249,222.03756728,25,7,8,0,4,19,5,toluene,0,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,2.86762044e-05
94261,281.997159012,25,6,11,2,3,16,1,toluene,0,0,3,0,1,0,0,0,1,1,0,0,1,0,0,0,1.78379235e-05
94273,219.00151612,20,6,8,1,2,5,5,None,0,0,2,0,2,0,0,0,0,1,0,0,1,0,0,0,0.000744904868
94276,190.011352532,19,6,7,0,3,9,1,None,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,8.82401178e-06
94278,208.021917216,22,6,8,0,4,23,2,None,0,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,2.56027052e-09
94280,224.016831836,23,6,9,0,4,50,7,None,0,0,2,0,1,0,0,0,0,0,0,0,1,2,0,0,1.58963324e-06
94281,174.016437912,18,6,6,0,2,1,1,None,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0.0248675904999999
94285,331.997552936,30,6,14,2,4,105,19,toluene,0,0,2,0,0,0,0,0,2,0,0,0,1,2,0,0,1.4273794e-07
94289,234.99643074,21,6,9,1,2,8,1,toluene,0,0,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0.00120310264
94293,251.027730868,26,7,9,1,3,12,6,toluene,0,0,3,0,1,0,0,0,1,0,0,0,1,0,0,0,4.34969441e-05
94297,341.981902872,29,7,14,2,3,45,20,toluene,0,0,3,0,1,0,0,0,1,0,0,1,1,0,0,0,0.000162932255
94298,312.007723696,29,7,12,2,3,58,20,toluene,0,0,3,0,1,0,0,0,2,0,0,0,1,0,0,0,0.000923865552
94303,296.012809076,28,7,11,2,2,18,1,toluene,0,0,2,0,1,0,0,0,2,0,0,0,1,0,0,0,0.00228944853
94304,281.997159012,25,6,11,2,2,3,3,toluene,0,0,2,0,1,0,0,0,2,0,0,0,1,0,0,0,0.00216968907
94311,281.997159012,25,6,11,2,3,45,8,toluene,1,0,2,0,0,0,0,0,1,1,0,0,1,1,0,0,9.28292125e-09
94312,253.006995424,24,6,10,1,4,47,1,toluene,1,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,5.19576284e-12
94314,269.001910044,25,6,11,1,4,127,4,None,0,0,2,0,1,0,0,0,0,1,0,0,1,2,0,0,2.05512617e-08
94321,237.012080804,23,6,9,1,3,26,13,toluene,1,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,1.62471328e-05
94325,299.012474728,29,7,12,1,5,135,5,toluene,0,0,3,0,0,1,0,0,1,0,0,0,1,1,0,0,2.20217854e-10
94326,238.0324819,26,7,9,0,5,57,6,toluene,0,0,4,0,1,0,0,0,0,0,0,0,1,1,0,0,7.28172362e-09
94327,222.03756728,25,7,8,0,4,26,7,toluene,0,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,6.60611083e-06
94339,331.997552936,30,6,14,2,5,162,10,toluene,0,0,3,0,0,0,0,0,1,1,0,0,1,2,0,0,1.86731353e-07
94358,202.011352532,20,7,7,0,3,13,10,toluene,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0.000155954036
94362,262.99134536,23,7,10,1,2,9,9,toluene,1,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0.000390994302
94375,309.992073632,27,7,12,2,2,12,2,toluene,1,1,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0.00025349326
94377,204.027002596,22,7,7,0,3,22,6,toluene,1,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1.92427018e-06
94378,236.016831836,24,7,9,0,4,26,1,toluene,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,4.00960797e-08
94379,281.001910044,26,7,11,1,3,38,3,toluene,1,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,2.61326448e-05
94388,208.021917216,22,6,8,0,4,48,1,toluene,1,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1.32038325e-05
94398,300.007723696,28,6,12,2,3,73,14,toluene,0,0,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0.000182434202
94403,283.017560108,28,7,11,1,4,199,5,toluene,0,0,3,0,1,0,0,0,1,0,0,0,1,1,0,0,1.11937113e-08
94420,240.011746456,24,6,10,0,5,113,2,toluene,0,0,3,0,1,0,0,0,0,0,0,0,1,2,0,0,4.64482549e-11
94425,312.991739284,28,7,13,1,4,107,3,toluene,1,1,2,0,0,0,0,0,0,0,0,1,1,2,0,0,6.9136538e-09
94426,234.99643074,21,6,9,1,3,19,3,toluene,1,1,2,0,1,0,0,0,0,1,0,0,1,1,0,0,3.04216784e-07
94438,234.99643074,21,6,9,1,2,4,3,None,0,0,1,0,2,0,0,0,0,1,0,0,1,1,0,0,1.56547114e-05
94440,250.99134536,22,6,10,1,3,48,5,toluene,1,1,1,0,1,0,0,0,0,1,0,0,1,2,0,0,2.9664833e-05
94441,284.996824664,26,6,12,1,4,176,28,toluene,0,0,2,0,1,0,0,0,1,0,0,0,1,2,0,0,2.31846625e-07
94442,234.99643074,21,6,9,1,2,15,7,None,0,0,1,0,2,0,0,0,0,1,0,0,1,1,0,0,0.00307573559
94448,190.011352532,19,6,7,0,2,8,2,None,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0.000464676969
94452,281.997159012,25,6,11,2,2,26,13,toluene,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0.000195998811
94461,240.011746456,24,6,10,0,4,116,14,None,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0,0,1.71613676e-08
94463,253.006995424,24,6,10,1,3,43,18,toluene,1,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,1.45760772e-05
94468,303.007389348,29,6,13,1,5,238,29,toluene,0,0,2,0,0,0,0,0,1,0,0,0,1,3,0,0,4.75756521e-08
94473,316.002638316,29,6,13,2,3,80,25,toluene,0,0,1,0,0,0,0,0,2,0,0,0,1,2,0,0,6.56866939e-06
94475,218.006267152,21,7,8,0,3,41,4,toluene,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,6.24965722e-08
94478,204.027002596,22,7,7,0,3,47,7,toluene,1,1,2,0,1,0,0,0,0,0,0,0,1,1,0,0,2.99627225e-07
94482,249.012080804,24,7,9,1,2,20,8,toluene,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,7.50227521e-06
94490,253.006995424,24,6,10,1,3,28,19,None,0,0,1,0,1,0,0,0,0,1,0,0,1,2,0,0,8.65561681e-05
94494,224.016831836,23,6,9,0,4,134,6,toluene,1,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1.81090991e-07
94496,237.012080804,23,6,9,1,3,51,9,toluene,1,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,3.41019712e-05
94498,192.027002596,21,6,7,0,3,42,6,toluene,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,4.10113134e-05
94507,233.017166184,23,7,8,1,1,8,7,toluene,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0.0041775644
94517,233.017166184,23,7,8,1,1,5,5,toluene,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0.021935079
94522,206.04265266,24,7,7,0,3,29,6,toluene,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1.76350042e-07
94545,298.02845914,30,7,11,2,2,11,7,toluene,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,7.10712162e-06
94550,208.021917216,22,6,8,0,3,12,3,toluene,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,1.25170108e-08
94552,285.033210172,30,7,11,1,4,91,2,toluene,0,0,2,0,0,0,0,0,1,0,0,0,1,2,0,0,2.34462889e-10
94553,224.053217344,27,7,8,0,4,31,13,toluene,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1.98876278e-09
94558,287.012474728,28,6,12,1,4,81,8,toluene,0,0,1,0,0,0,0,0,1,0,0,0,1,3,0,0,6.68744317e-09
94565,278.98625998,24,7,11,1,2,69,16,toluene,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0.0007842541309999
94572,204.027002596,22,7,7,0,2,118,39,toluene,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0.0002938285789999
94581,190.011352532,19,6,7,0,3,42,2,toluene,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,3.75068829e-07
94586,174.016437912,18,6,6,0,2,24,12,toluene,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0.00111367634
94594,218.006267152,21,7,8,0,3,49,2,toluene,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1.22637951e-06
94598,220.021917216,23,7,8,0,3,104,28,toluene,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,8.97402922e-06
94601,281.001910044,26,7,11,1,3,139,10,toluene,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,3.52410182e-08
94618,265.006995424,25,7,10,1,3,174,12,toluene,1,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,2.91544041e-08
94620,325.986988252,28,7,13,2,2,143,25,toluene,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1.36894708e-05
94625,236.016831836,24,7,9,0,4,326,40,toluene,1,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,6.53854611e-09
94638,238.0324819,26,7,9,0,4,510,40,toluene,1,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,7.6089578e-10
94647,203.042987008,23,7,6,1,1,21,18,apin,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0.00490352232
94649,205.058637072,25,7,6,1,2,52,34,apin,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0.000234815946
94654,221.053551692,26,7,7,1,2,59,40,apin,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.000347035383
94657,171.01677226,17,6,5,1,3,4,1,toluene,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3.48900325e-09
94661,252.059365344,29,7,8,2,2,51,2,apin,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,7.4749717e-05
94663,268.054279964,30,7,9,2,2,73,40,apin,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0.0001173126009999
94666,221.053551692,26,7,7,1,2,54,40,apin,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.00212152466
94675,190.011352532,19,6,7,0,2,67,21,toluene,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0014869649
94676,222.001181772,21,6,9,0,3,110,20,toluene,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,4.87947347e-06
94678,237.012080804,23,6,9,1,2,106,40,toluene,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,2.77843438e-05
94681,208.021917216,22,6,8,0,3,205,25,toluene,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,5.23952002e-07
94684,237.996096392,22,6,10,0,3,65,15,toluene,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0.000122153852
94692,250.99134536,22,6,10,1,1,46,36,toluene,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0.313974484
94694,297.992073632,26,6,12,2,1,81,40,toluene,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0.0150316191
94695,313.986988252,27,6,13,2,2,194,40,toluene,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0.000175751482
94705,192.027002596,21,6,7,0,2,122,40,toluene,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0.000357973701
94708,269.997159012,24,5,11,2,1,49,36,toluene,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0.0532174995999999
94709,221.017166184,22,6,8,1,1,59,40,toluene,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0.019025134
94719,239.027730868,25,6,9,1,2,179,40,toluene,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,3.21114231e-05
94721,210.03756728,24,6,8,0,3,364,40,toluene,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,4.70665069e-07
94728,160.037173356,19,6,5,0,1,18,17,toluene,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.449415812
94734,255.022645488,26,6,10,1,2,124,40,toluene,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0.0206202729
94735,163.01168688,16,4,6,1,1,9,8,toluene,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0.260905442
94740,205.022251564,21,6,7,1,1,15,9,toluene,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0.260722086
94745,134.021523292,15,4,5,0,2,11,5,toluene,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0.131061048
94747,150.016437912,16,4,6,0,3,23,4,toluene,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0.000427208811
94748,166.011352532,17,4,7,0,3,26,4,toluene,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0.023848298
94752,176.032087976,20,6,6,0,2,26,1,toluene,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0.0006376989409999
94754,222.001181772,21,6,9,0,3,70,6,toluene,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,2.87868337e-05
94758,209.017166184,21,5,8,1,2,55,10,toluene,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0.766128537
94762,257.001910044,24,5,11,1,4,177,16,toluene,0,0,2,0,0,0,0,0,0,1,0,0,1,1,1,0,0.000820861902
94765,313.986988252,27,6,13,2,2,150,38,toluene,0,0,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0.0009803903699999
94776,255.022645488,26,6,10,1,3,333,15,toluene,0,0,2,0,1,0,0,0,1,0,0,0,1,1,0,0,8.73118255e-06
94780,361.971732112,30,6,16,2,3,351,8,toluene,0,0,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0.00255870887
